"timestamp_utc","endpoint","http_status","outcome","elapsed_ms"
"2026-08-01T09:39:28.5451948Z","/health","200","success","15"
"2026-08-01T09:39:28.5611952Z","/ready","200","success","16"
"2026-08-01T09:39:28.5611952Z","/health","200","success","16"
"2026-08-01T09:39:28.5761945Z","/ready","200","success","15"
"2026-08-01T09:39:28.5761945Z","/health","200","success","15"
"2026-08-01T09:39:28.5911943Z","/ready","200","success","15"
"2026-08-01T09:39:28.5911943Z","/health","200","success","15"
"2026-08-01T09:39:28.6061944Z","/ready","200","success","15"
"2026-08-01T09:39:28.6061944Z","/health","200","success","15"
"2026-08-01T09:39:28.6211942Z","/ready","200","success","15"
"2026-08-01T09:39:28.6211942Z","/health","200","success","15"
"2026-08-01T09:39:28.6371945Z","/ready","200","success","16"
"2026-08-01T09:39:28.6371945Z","/health","200","success","16"
"2026-08-01T09:39:28.6521948Z","/ready","200","success","15"
"2026-08-01T09:39:28.6521948Z","/health","200","success","15"
"2026-08-01T09:39:28.6671947Z","/ready","200","success","15"
"2026-08-01T09:39:28.6671947Z","/health","200","success","15"
"2026-08-01T09:39:28.6821942Z","/ready","200","success","15"
"2026-08-01T09:39:28.6821942Z","/health","200","success","15"
"2026-08-01T09:39:28.6972128Z","/ready","200","success","15"
"2026-08-01T09:39:28.6972128Z","/health","200","success","15"
"2026-08-01T09:39:28.7132305Z","/ready","200","success","16"
"2026-08-01T09:39:28.7132305Z","/health","200","success","16"
"2026-08-01T09:39:28.7282296Z","/ready","200","success","15"
"2026-08-01T09:39:28.7282296Z","/health","200","success","15"
"2026-08-01T09:39:28.7442305Z","/ready","200","success","16"
"2026-08-01T09:39:28.7442305Z","/health","200","success","16"
"2026-08-01T09:39:28.7592948Z","/ready","200","success","15"
"2026-08-01T09:39:28.7592948Z","/health","200","success","15"
"2026-08-01T09:39:28.7742294Z","/ready","200","success","15"
"2026-08-01T09:39:28.7742294Z","/health","200","success","15"
"2026-08-01T09:39:28.7902293Z","/ready","200","success","16"
"2026-08-01T09:39:28.7912322Z","/health","200","success","16"
"2026-08-01T09:39:28.8062303Z","/ready","200","success","16"
"2026-08-01T09:39:28.8072303Z","/health","200","success","16"
"2026-08-01T09:39:28.8212312Z","/ready","200","success","14"
"2026-08-01T09:39:28.8212312Z","/health","200","success","15"
"2026-08-01T09:39:28.8362294Z","/ready","200","success","15"
"2026-08-01T09:39:28.8372300Z","/health","200","success","15"
"2026-08-01T09:39:28.8512319Z","/ready","502","failure","15"
"2026-08-01T09:39:28.8522305Z","/health","502","failure","15"
"2026-08-01T09:39:28.8822310Z","/ready","502","failure","31"
"2026-08-01T09:39:28.8832356Z","/health","502","failure","31"
"2026-08-01T09:39:29.9135479Z","/ready","","failure","1030"
"2026-08-01T09:39:29.9135479Z","/health","","failure","1031"
"2026-08-01T09:39:29.9435483Z","/health","200","success","857"
"2026-08-01T09:39:29.9445474Z","/ready","","failure","1014"
"2026-08-01T09:39:29.9445474Z","/health","","failure","1015"
"2026-08-01T09:39:29.9455481Z","/ready","","failure","1031"
"2026-08-01T09:39:29.9455481Z","/health","","failure","1032"
"2026-08-01T09:39:29.9465475Z","/ready","200","success","859"
"2026-08-01T09:39:29.9735457Z","/ready","200","success","871"
"2026-08-01T09:39:29.9745465Z","/health","200","success","872"
"2026-08-01T09:39:29.9745465Z","/ready","","failure","1015"
"2026-08-01T09:39:29.9755462Z","/health","","failure","1015"
"2026-08-01T09:39:29.9885457Z","/ready","200","success","870"
"2026-08-01T09:39:29.9885457Z","/health","200","success","870"
"2026-08-01T09:39:29.9895471Z","/ready","","failure","1013"
"2026-08-01T09:39:29.9895471Z","/health","","failure","1014"
"2026-08-01T09:39:30.0045467Z","/ready","200","success","870"
"2026-08-01T09:39:30.0045467Z","/health","200","success","871"
"2026-08-01T09:39:30.0055473Z","/ready","","failure","1014"
"2026-08-01T09:39:30.0055473Z","/health","","failure","1014"
"2026-08-01T09:39:30.0195478Z","/ready","200","success","870"
"2026-08-01T09:39:30.0195478Z","/health","200","success","871"
"2026-08-01T09:39:30.0205486Z","/ready","","failure","1013"
"2026-08-01T09:39:30.0205486Z","/health","","failure","1013"
"2026-08-01T09:39:30.0355485Z","/ready","200","success","870"
"2026-08-01T09:39:30.0365477Z","/health","200","success","871"
"2026-08-01T09:39:30.0365477Z","/ready","","failure","1013"
"2026-08-01T09:39:30.0375495Z","/health","","failure","1014"
"2026-08-01T09:39:30.0505461Z","/ready","200","success","870"
"2026-08-01T09:39:30.0515485Z","/health","200","success","871"
"2026-08-01T09:39:30.0515485Z","/ready","","failure","1012"
"2026-08-01T09:39:30.0525479Z","/health","","failure","1012"
"2026-08-01T09:39:30.0655510Z","/ready","200","success","870"
"2026-08-01T09:39:30.0655510Z","/health","200","success","870"
"2026-08-01T09:39:30.0665510Z","/ready","","failure","1011"
"2026-08-01T09:39:30.0665510Z","/health","","failure","1011"
"2026-08-01T09:39:30.0815476Z","/ready","","failure","1010"
"2026-08-01T09:39:30.0815476Z","/health","","failure","1010"
"2026-08-01T09:39:30.0965464Z","/ready","200","success","885"
"2026-08-01T09:39:30.0975493Z","/health","200","success","885"
"2026-08-01T09:39:30.1115479Z","/ready","200","success","884"
"2026-08-01T09:39:30.1115479Z","/health","200","success","884"
"2026-08-01T09:39:30.1265506Z","/ready","200","success","884"
"2026-08-01T09:39:30.1265506Z","/health","200","success","884"
"2026-08-01T09:39:30.1425464Z","/ready","200","success","884"
"2026-08-01T09:39:30.1425464Z","/health","200","success","884"
"2026-08-01T09:39:30.1585484Z","/ready","200","success","885"
"2026-08-01T09:39:30.1585484Z","/health","200","success","885"
"2026-08-01T09:39:30.1745482Z","/ready","200","success","885"
"2026-08-01T09:39:30.1745482Z","/health","200","success","885"
"2026-08-01T09:39:30.1895478Z","/ready","200","success","885"
"2026-08-01T09:39:30.1905505Z","/health","200","success","885"
"2026-08-01T09:39:30.2045486Z","/ready","200","success","884"
"2026-08-01T09:39:30.2045486Z","/health","200","success","884"
"2026-08-01T09:39:30.2195482Z","/ready","200","success","883"
"2026-08-01T09:39:30.2205473Z","/health","200","success","883"
"2026-08-01T09:39:30.2355460Z","/ready","200","success","884"
"2026-08-01T09:39:30.2365499Z","/health","200","success","884"
"2026-08-01T09:39:30.2505472Z","/ready","200","success","884"
"2026-08-01T09:39:30.2505472Z","/health","200","success","884"
"2026-08-01T09:39:30.2655472Z","/ready","200","success","883"
"2026-08-01T09:39:30.2665482Z","/health","200","success","883"
"2026-08-01T09:39:30.2805476Z","/ready","200","success","882"
"2026-08-01T09:39:30.2805476Z","/health","200","success","882"
"2026-08-01T09:39:30.2955477Z","/ready","200","success","880"
"2026-08-01T09:39:30.2955477Z","/health","200","success","881"
"2026-08-01T09:39:30.3265464Z","/ready","200","success","895"
"2026-08-01T09:39:30.3265464Z","/health","200","success","896"
"2026-08-01T09:39:30.3415466Z","/ready","200","success","895"
"2026-08-01T09:39:30.3415466Z","/health","200","success","895"
"2026-08-01T09:39:30.3565462Z","/ready","200","success","894"
"2026-08-01T09:39:30.3565462Z","/health","200","success","894"
"2026-08-01T09:39:30.3716348Z","/ready","200","success","894"
"2026-08-01T09:39:30.3716348Z","/health","200","success","894"
"2026-08-01T09:39:30.3866433Z","/ready","200","success","894"
"2026-08-01T09:39:30.3866433Z","/health","200","success","894"
"2026-08-01T09:39:30.4026975Z","/ready","200","success","894"
"2026-08-01T09:39:30.4026975Z","/health","200","success","894"
"2026-08-01T09:39:30.4183296Z","/ready","200","success","894"
"2026-08-01T09:39:30.4183296Z","/health","200","success","894"
"2026-08-01T09:39:30.4333298Z","/ready","200","success","893"
"2026-08-01T09:39:30.4333298Z","/health","200","success","894"
"2026-08-01T09:39:30.4483760Z","/ready","200","success","893"
"2026-08-01T09:39:30.4483760Z","/health","200","success","893"
"2026-08-01T09:39:30.4633974Z","/ready","200","success","893"
"2026-08-01T09:39:30.4633974Z","/health","200","success","893"
"2026-08-01T09:39:30.4794519Z","/ready","200","success","893"
"2026-08-01T09:39:30.4794519Z","/health","200","success","893"
"2026-08-01T09:39:30.4944789Z","/ready","200","success","893"
"2026-08-01T09:39:30.4944789Z","/health","200","success","893"
"2026-08-01T09:39:30.5093687Z","/ready","200","success","878"
"2026-08-01T09:39:30.5093687Z","/health","200","success","878"
"2026-08-01T09:39:30.5243850Z","/ready","200","success","877"
"2026-08-01T09:39:30.5243850Z","/health","200","success","878"
"2026-08-01T09:39:30.5395245Z","/ready","200","success","876"
"2026-08-01T09:39:30.5395245Z","/health","200","success","877"
"2026-08-01T09:39:30.5547397Z","/ready","200","success","877"
"2026-08-01T09:39:30.5547397Z","/health","200","success","877"
"2026-08-01T09:39:30.5847723Z","/ready","200","success","891"
"2026-08-01T09:39:30.5847723Z","/health","200","success","891"
"2026-08-01T09:39:30.6002808Z","/ready","200","success","890"
"2026-08-01T09:39:30.6002808Z","/health","200","success","890"
"2026-08-01T09:39:30.6152917Z","/ready","200","success","889"
"2026-08-01T09:39:30.6152917Z","/health","200","success","889"
"2026-08-01T09:39:30.6301996Z","/ready","200","success","888"
"2026-08-01T09:39:30.6301996Z","/health","200","success","888"
"2026-08-01T09:39:30.6462014Z","/ready","200","success","873"
"2026-08-01T09:39:30.6462014Z","/health","200","success","873"
"2026-08-01T09:39:30.6614594Z","/ready","200","success","872"
"2026-08-01T09:39:30.6614594Z","/health","200","success","872"
"2026-08-01T09:39:30.6774275Z","/ready","200","success","873"
"2026-08-01T09:39:30.6774275Z","/health","200","success","873"
"2026-08-01T09:39:30.6924618Z","/ready","200","success","856"
"2026-08-01T09:39:30.6924618Z","/health","200","success","857"
"2026-08-01T09:39:30.7084928Z","/ready","200","success","856"
"2026-08-01T09:39:30.7084928Z","/health","200","success","857"
"2026-08-01T09:39:30.7231700Z","/ready","200","success","855"
"2026-08-01T09:39:30.7231700Z","/health","200","success","856"
"2026-08-01T09:39:30.7381875Z","/ready","200","success","855"
"2026-08-01T09:39:30.7381875Z","/health","200","success","856"
"2026-08-01T09:39:30.7530656Z","/ready","200","success","840"
"2026-08-01T09:39:30.7530656Z","/health","200","success","840"
"2026-08-01T09:39:30.7530656Z","/health","200","success","810"
"2026-08-01T09:39:30.7678371Z","/health","200","success","794"
"2026-08-01T09:39:30.7678371Z","/ready","200","success","824"
"2026-08-01T09:39:30.7688378Z","/health","200","success","780"
"2026-08-01T09:39:30.7838535Z","/health","200","success","779"
"2026-08-01T09:39:30.7838535Z","/ready","200","success","810"
"2026-08-01T09:39:30.7838535Z","/health","200","success","764"
"2026-08-01T09:39:30.7838535Z","/ready","200","success","796"
"2026-08-01T09:39:30.7985396Z","/health","200","success","763"
"2026-08-01T09:39:30.7985396Z","/ready","200","success","794"
"2026-08-01T09:39:30.7985396Z","/health","200","success","748"
"2026-08-01T09:39:30.7985396Z","/ready","200","success","779"
"2026-08-01T09:39:30.8145552Z","/health","200","success","749"
"2026-08-01T09:39:30.8145552Z","/ready","200","success","779"
"2026-08-01T09:39:30.8145552Z","/health","200","success","734"
"2026-08-01T09:39:30.8145552Z","/ready","200","success","764"
"2026-08-01T09:39:30.8298549Z","/health","200","success","733"
"2026-08-01T09:39:30.8298549Z","/ready","200","success","764"
"2026-08-01T09:39:30.8298549Z","/ready","200","success","749"
"2026-08-01T09:39:30.8448905Z","/health","200","success","733"
"2026-08-01T09:39:30.8448905Z","/ready","200","success","748"
"2026-08-01T09:39:30.8448905Z","/health","200","success","718"
"2026-08-01T09:39:30.8602968Z","/health","200","success","717"
"2026-08-01T09:39:30.8602968Z","/ready","200","success","748"
"2026-08-01T09:39:30.8602968Z","/health","200","success","702"
"2026-08-01T09:39:30.8763428Z","/health","200","success","702"
"2026-08-01T09:39:30.8763428Z","/ready","200","success","749"
"2026-08-01T09:39:30.8763428Z","/health","200","success","687"
"2026-08-01T09:39:30.8773482Z","/ready","200","success","734"
"2026-08-01T09:39:30.8918931Z","/health","200","success","687"
"2026-08-01T09:39:30.8918931Z","/ready","200","success","733"
"2026-08-01T09:39:30.8918931Z","/health","200","success","672"
"2026-08-01T09:39:30.8928938Z","/ready","200","success","718"
"2026-08-01T09:39:30.9074072Z","/health","200","success","672"
"2026-08-01T09:39:30.9074072Z","/ready","200","success","718"
"2026-08-01T09:39:30.9074072Z","/health","200","success","657"
"2026-08-01T09:39:30.9084084Z","/ready","200","success","703"
"2026-08-01T09:39:30.9224190Z","/health","200","success","657"
"2026-08-01T09:39:30.9224190Z","/ready","200","success","703"
"2026-08-01T09:39:30.9224190Z","/ready","200","success","687"
"2026-08-01T09:39:30.9375973Z","/health","200","success","657"
"2026-08-01T09:39:30.9375973Z","/ready","200","success","687"
"2026-08-01T09:39:30.9375973Z","/health","200","success","642"
"2026-08-01T09:39:30.9386016Z","/ready","200","success","672"
"2026-08-01T09:39:30.9530874Z","/health","200","success","642"
"2026-08-01T09:39:30.9530874Z","/ready","200","success","672"
"2026-08-01T09:39:30.9530874Z","/health","200","success","627"
"2026-08-01T09:39:30.9691046Z","/health","200","success","627"
"2026-08-01T09:39:30.9691046Z","/ready","200","success","673"
"2026-08-01T09:39:30.9691046Z","/health","200","success","613"
"2026-08-01T09:39:30.9701096Z","/ready","200","success","659"
"2026-08-01T09:39:30.9851220Z","/health","200","success","614"
"2026-08-01T09:39:30.9851220Z","/ready","200","success","659"
"2026-08-01T09:39:30.9861236Z","/health","200","success","599"
"2026-08-01T09:39:30.9861236Z","/ready","200","success","644"
"2026-08-01T09:39:30.9999443Z","/health","200","success","597"
"2026-08-01T09:39:30.9999443Z","/ready","200","success","643"
"2026-08-01T09:39:30.9999443Z","/health","200","success","582"
"2026-08-01T09:39:31.0009495Z","/ready","200","success","629"
"2026-08-01T09:39:31.0151629Z","/health","200","success","582"
"2026-08-01T09:39:31.0151629Z","/ready","200","success","628"
"2026-08-01T09:39:31.0151629Z","/ready","200","success","613"
"2026-08-01T09:39:31.0305131Z","/health","200","success","582"
"2026-08-01T09:39:31.0305131Z","/ready","200","success","612"
"2026-08-01T09:39:31.0305131Z","/health","200","success","567"
"2026-08-01T09:39:31.0315140Z","/ready","200","success","598"
"2026-08-01T09:39:31.0455340Z","/health","200","success","566"
"2026-08-01T09:39:31.0455340Z","/ready","200","success","597"
"2026-08-01T09:39:31.0455340Z","/health","200","success","551"
"2026-08-01T09:39:31.0612489Z","/health","200","success","552"
"2026-08-01T09:39:31.0612489Z","/ready","200","success","598"
"2026-08-01T09:39:31.0622494Z","/health","200","success","537"
"2026-08-01T09:39:31.0622494Z","/ready","200","success","582"
"2026-08-01T09:39:31.0766006Z","/health","200","success","537"
"2026-08-01T09:39:31.0766006Z","/ready","200","success","582"
"2026-08-01T09:39:31.0766006Z","/health","200","success","522"
"2026-08-01T09:39:31.0776061Z","/ready","200","success","568"
"2026-08-01T09:39:31.0917311Z","/health","200","success","507"
"2026-08-01T09:39:31.0917311Z","/ready","200","success","567"
"2026-08-01T09:39:31.0917311Z","/health","200","success","492"
"2026-08-01T09:39:31.0927320Z","/ready","200","success","553"
"2026-08-01T09:39:31.1067761Z","/health","200","success","491"
"2026-08-01T09:39:31.1171491Z","/ready","200","success","562"
"2026-08-01T09:39:31.1171491Z","/health","200","success","487"
"2026-08-01T09:39:31.1171491Z","/ready","200","success","532"
"2026-08-01T09:39:31.1181623Z","/ready","200","success","517"
"2026-08-01T09:39:31.1371592Z","/health","200","success","491"
"2026-08-01T09:39:31.1371592Z","/ready","200","success","522"
"2026-08-01T09:39:31.1371592Z","/health","200","success","476"
"2026-08-01T09:39:31.1532077Z","/health","200","success","476"
"2026-08-01T09:39:31.1532077Z","/ready","200","success","523"
"2026-08-01T09:39:31.1532077Z","/health","200","success","461"
"2026-08-01T09:39:31.1692313Z","/health","200","success","461"
"2026-08-01T09:39:31.1692313Z","/ready","200","success","523"
"2026-08-01T09:39:31.1692313Z","/health","200","success","446"
"2026-08-01T09:39:31.1702312Z","/ready","200","success","508"
"2026-08-01T09:39:31.1852509Z","/health","200","success","447"
"2026-08-01T09:39:31.1852509Z","/ready","200","success","508"
"2026-08-01T09:39:31.1852509Z","/health","200","success","432"
"2026-08-01T09:39:31.1862559Z","/ready","200","success","493"
"2026-08-01T09:39:31.2004410Z","/health","200","success","433"
"2026-08-01T09:39:31.2004410Z","/ready","200","success","492"
"2026-08-01T09:39:31.2014410Z","/ready","200","success","433"
"2026-08-01T09:39:31.2014410Z","/ready","200","success","478"
"2026-08-01T09:39:31.2164415Z","/health","200","success","432"
"2026-08-01T09:39:31.2164415Z","/ready","200","success","478"
"2026-08-01T09:39:31.2164415Z","/health","200","success","418"
"2026-08-01T09:39:31.2174415Z","/ready","200","success","464"
"2026-08-01T09:39:31.2314414Z","/health","200","success","417"
"2026-08-01T09:39:31.2314414Z","/ready","200","success","448"
"2026-08-01T09:39:31.2324431Z","/health","200","success","402"
"2026-08-01T09:39:31.2324431Z","/ready","200","success","434"
"2026-08-01T09:39:31.2474407Z","/ready","200","success","402"
"2026-08-01T09:39:31.2474407Z","/ready","200","success","433"
"2026-08-01T09:39:31.2484407Z","/health","200","success","388"
"2026-08-01T09:39:31.2624416Z","/health","200","success","386"
"2026-08-01T09:39:31.2634406Z","/ready","200","success","433"
"2026-08-01T09:39:31.2634406Z","/ready","200","success","387"
"2026-08-01T09:39:31.2634406Z","/health","200","success","418"
"2026-08-01T09:39:31.2784398Z","/ready","200","success","387"
"2026-08-01T09:39:31.2794419Z","/ready","200","success","418"
"2026-08-01T09:39:31.2794419Z","/ready","200","success","372"
"2026-08-01T09:39:31.2794419Z","/health","200","success","387"
"2026-08-01T09:39:31.2944416Z","/ready","200","success","371"
"2026-08-01T09:39:31.2944416Z","/health","200","success","387"
"2026-08-01T09:39:31.2944416Z","/health","200","success","372"
"2026-08-01T09:39:31.3084398Z","/health","200","success","355"
"2026-08-01T09:39:31.3084398Z","/health","200","success","371"
"2026-08-01T09:39:31.3094401Z","/ready","200","success","371"
"2026-08-01T09:39:31.3244404Z","/health","200","success","355"
"2026-08-01T09:39:31.3244404Z","/ready","200","success","371"
